Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,nb_rooms,nb_bedrooms,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,SalePrice,building_height,Ground_floor,Heating_Central,Heating_Individual,Last_floor,district
30m²,1 p.,-1,362 000 €,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:161766109
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",10,30,1,0,8,5,1,1,0,Central,0,0,362000,Average,0,1,0,0,10e
55m²,2 p.,1,710 000 €,"Paris 17 (75017)
Batignolles","Ref de l'annonce
:3060
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",17,55,2,1,6,1,1,1,0,Unknown,0,0,710000,Average,0,0,0,0,17e
27m²,1 p.,-1,387 000 €,"Paris 15 (75015)
Métro Charles Michel","Ref de l'annonce
:540
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:9e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,27,1,0,10,9,1,1,Balcon,Au gaz,0,0,387000,High,0,0,0,0,15e
83m²,4 p.,3,849 000 €,"Paris 19 (75019)
Canal de l'Ourcq, Parc de la Villette, Buttes Chaumont","Ref de l'annonce
:539
Parking
Etage du bien
:13e
Nombre d'étages du bâtiment
:29
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",19,83,4,3,29,13,1,1,0,Unknown,0,1,849000,Tower,0,0,0,0,19e
202m²,7 p.,4,3 300 000 €,"Paris 06 (75006)
Luxembourg","Ref de l'annonce
:8275
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",6,202,7,4,6,2,1,1,Balcon,Individuel,0,0,3300000,Average,0,0,1,0,6e
32m²,1 p.,-1,282 000 €,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:LKM30194
Chauffage
:Au gaz
Parking
Etage du bien
:8e
Nombre d'étages du bâtiment
:31
Cave
Ascenseur
Sécurité
:Gardien",13,32,1,0,31,8,0,1,0,Au gaz,0,1,282000,Tower,0,0,0,0,13e
65m²,3 p.,2,775 000 €,"Paris 12 (75012)
Paris 12ème","Ref de l'annonce
:LKM20127
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",12,65,3,2,6,3,1,1,0,Unknown,0,0,775000,Average,0,0,0,0,12e
209m²,8 p.,4,2 290 000 €,Paris 18 (75018)|Jules Joffrin,"Ref de l'annonce
:202420RE6
Chauffage
:Individuel
Jardin
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:2",18,209,8,4,3,0,2,0,0,Individuel,0,0,2290000,Small,1,0,1,0,18e
50m²,3 p.,1,635 000 €,"Paris 18 (75018)
Blanche","Ref de l'annonce
:1524LCHB2
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",18,50,3,1,6,2,0,1,0,Unknown,0,0,635000,Average,0,0,0,0,18e
117m²,6 p.,3,1 250 000 €,"Paris 10 (75010)
Louis Blanc, Stalingrad","Ref de l'annonce
:264PMYF
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",10,117,6,3,6,6,1,1,0,Unknown,0,0,1250000,Average,0,0,0,1,10e
25m²,1 p.,-1,265 000 €,"Paris 18 (75018)
Grandes-Carrières","Ref de l'annonce
:3821573
Etage du bien
:1er
Ascenseur",18,25,1,0,0,1,0,0,0,Unknown,0,0,265000,Average,0,0,0,0,18e
27m²,2 p.,1,384 000 €,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:086
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",7,27,2,1,6,5,1,1,0,Unknown,0,0,384000,Average,0,0,0,0,7e
38m²,2 p.,1,349 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:21-LERESEAUIMMO
Rénové
Etage du bien
:3e
Nombre d'étages du bâtiment
:4",18,38,2,1,4,3,0,0,0,Unknown,1,0,349000,Average,0,0,0,0,18e
95m²,3 p.,1,1 390 000 €,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:PO-6517
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien",2,95,3,1,5,5,0,1,0,Individuel,0,0,1390000,Average,0,0,1,1,2e
91m²,4 p.,2,1 135 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:LKM26408
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien",15,91,4,2,8,2,0,1,Balcon,Central,0,0,1135000,Average,0,1,0,0,15e
136m²,5 p.,3,1 590 000 €,"Paris 10 (75010)
Métro Jacques Bonsergent","Ref de l'annonce
:1818
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",10,136,5,3,6,3,2,1,Balcon,"Individuel, au gaz",0,0,1590000,Average,0,0,1,0,10e
182m²,6 p.,4,2 450 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:255
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:2",17,182,6,4,6,6,2,1,0,Unknown,0,0,2450000,Average,0,0,0,1,17e
187m²,6 p.,3,2 475 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:161607549
Chauffage
:électrique
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",8,187,6,3,6,4,0,0,Balcon,électrique,0,0,2475000,Average,0,0,0,0,8e
158m²,2 p.,1,595 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:3715974
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave",15,158,2,1,7,1,0,1,0,Au gaz,0,0,595000,Average,0,0,0,0,15e
90m²,5 p.,3,960 000 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1355GM
Rénové
Chauffage
:Central
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Cave
Nombre de salle de bain
:1",15,90,5,3,3,2,1,1,0,Central,1,0,960000,Small,0,1,0,0,15e
52m²,4 p.,2,1 045 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:161566563
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",16,52,4,2,7,6,1,1,Balcon,Central,0,0,1045000,Average,0,1,0,0,16e
18m²,2 p.,1,630 000 €,"Paris 09 (75009)
Blanche","Ref de l'annonce
:1519CMF
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",9,18,2,1,6,6,1,0,0,Unknown,0,0,630000,Average,0,0,0,1,9e
100m²,1 p.,-1,255 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:V435
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",16,100,1,0,7,0,0,1,0,Unknown,0,0,255000,Average,1,0,0,0,16e
33m²,1 p.,-1,328 600 €,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,33,1,0,14,1,1,0,0,Unknown,0,1,328600,Tower,0,0,0,0,19e
29m²,1 p.,-1,457 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02I86Q
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",16,29,1,0,6,3,1,0,0,Unknown,0,0,457000,Average,0,0,0,0,16e
166m²,6 p.,5,1 890 000 €,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:W-02J8RI
Terrasse/Balcon
:Terrasse
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:2",20,166,6,5,4,0,2,0,Terrasse,Unknown,0,0,1890000,Average,1,0,0,0,20e
122m²,5 p.,3,1 627 500 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:W-02J8AM
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:10
Sécurité
:Gardien
Nombre de salle de bain
:2",16,122,5,3,10,2,2,0,Balcon,Unknown,0,0,1627500,High,0,0,0,0,16e
166m²,5 p.,3,3 250 000 €,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:W-02EC7P
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",6,166,5,3,5,3,2,1,0,Individuel,0,0,3250000,Average,0,0,1,0,6e
96m²,4 p.,3,1 295 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:W-02J2DP
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:2",17,96,4,3,6,4,2,0,0,Unknown,0,0,1295000,Average,0,0,0,0,17e
30m²,2 p.,1,360 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:W-02INGA
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",18,30,2,1,4,2,1,0,0,Unknown,0,0,360000,Average,0,0,0,0,18e
177m²,5 p.,3,1 930 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02GTRV
Nombre d'étages du bâtiment
:8
Ascenseur
Nombre de salle de bain
:3",16,177,5,3,8,0,3,0,0,Unknown,0,0,1930000,Average,1,0,0,0,16e
201m²,6 p.,3,3 150 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02HFSG
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:3",16,201,6,3,6,1,3,1,0,Unknown,0,0,3150000,Average,0,0,0,0,16e
143m²,4 p.,2,2 665 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02EE9H
Chauffage
:Central
Parking
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Nombre de salle de bain
:2",16,143,4,2,8,4,2,1,0,Central,0,1,2665000,Average,0,1,0,0,16e
30m²,2 p.,1,410 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:W-02IU65
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,30,2,1,5,4,1,0,0,Unknown,0,0,410000,Average,0,0,0,0,17e
193m²,6 p.,3,2 530 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02IXSW
Chauffage
:Individuel
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur",8,193,6,3,6,4,0,0,Balcon,Individuel,0,1,2530000,Average,0,0,1,0,8e
66m²,3 p.,2,875 000 €,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:W-02J8HR
Chauffage
:Individuel
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",9,66,3,2,6,4,1,0,0,Individuel,0,0,875000,Average,0,0,1,0,9e
47m²,2 p.,1,740 000 €,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02E0P8
Etage du bien
:2e
Nombre d'étages du bâtiment
:8
Nombre de salle de bain
:1",7,47,2,1,8,2,1,0,0,Unknown,0,0,740000,Average,0,0,0,0,7e
288m²,7 p.,4,3 150 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:W-02I4MN
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:2",17,288,7,4,6,2,2,1,Balcon,Unknown,0,0,3150000,Average,0,0,0,0,17e
156m²,4 p.,2,2 420 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02IDPM
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Meublé
Ascenseur
Nombre de salle de bain
:2",16,156,4,2,7,4,2,0,0,Unknown,0,0,2420000,Average,0,0,0,0,16e
218m²,6 p.,4,2 650 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02IBC5
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:2",16,218,6,4,7,2,2,0,Balcon,Central,0,0,2650000,Average,0,1,0,0,16e
30m²,1 p.,-1,620 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02IPYS
Etage du bien
:4e
Nombre d'étages du bâtiment
:5",8,30,1,0,5,4,0,0,0,Unknown,0,0,620000,Average,0,0,0,0,8e
209m²,8 p.,4,2 290 000 €,Paris 18 (75018)|Jules Joffrin,"Ref de l'annonce
:202420RE6
Chauffage
:Individuel
Jardin
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:2",18,209,8,4,3,0,2,0,0,Individuel,0,0,2290000,Small,1,0,1,0,18e
24m²,3 p.,2,1 590 000 €,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02IZB4
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,24,3,2,7,7,1,0,0,Unknown,0,0,1590000,Average,0,0,0,1,7e
54m²,2 p.,1,400 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02IK9O
Nombre d'étages du bâtiment
:9
Nombre de salle de bain
:1",16,54,2,1,9,0,1,0,0,Unknown,0,0,400000,Average,1,0,0,0,16e
71m²,1 p.,-1,750 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02GUKT
Chauffage
:Central
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",8,71,1,0,5,0,1,1,0,Central,0,0,750000,Average,1,1,0,0,8e
186m²,2 p.,1,1 650 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:W-02H4LT
Terrasse/Balcon
:Terrasse, balcon
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",16,186,2,1,4,0,1,0,"Terrasse, balcon",Unknown,0,0,1650000,Average,1,0,0,0,16e
90m²,6 p.,3,3 224 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HBSE
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",8,90,6,3,6,4,2,0,Balcon,Au gaz,0,0,3224000,Average,0,0,0,0,8e
57m²,3 p.,2,1 500 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HCJI
Parking
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:2",8,57,3,2,7,2,2,0,0,Unknown,0,1,1500000,Average,0,0,0,0,8e
233m²,3 p.,2,835 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02H4J7
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",16,233,3,2,4,1,2,1,0,Unknown,0,0,835000,Average,0,0,0,0,16e
68m²,7 p.,4,2 992 500 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02HKFS
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:4",16,68,7,4,6,5,4,1,Balcon,Au gaz,0,0,2992500,Average,0,0,0,0,16e
153m²,2 p.,1,1 290 000 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02GBOW
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:1",8,153,2,1,7,4,1,0,Balcon,Unknown,0,0,1290000,Average,0,0,0,0,8e
54m²,5 p.,2,2 130 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02H47C
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,54,5,2,6,3,1,1,Balcon,Individuel,0,0,2130000,Average,0,0,1,0,16e
67m²,2 p.,1,866 250 €,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HCNF
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",8,67,2,1,6,5,1,0,0,Unknown,0,0,866250,Average,0,0,0,0,8e
86m²,3 p.,2,895 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02FO9M
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,86,3,2,6,1,1,1,0,Central,0,0,895000,Average,0,1,0,0,16e
229m²,4 p.,2,1 455 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02G9MK
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:2",16,229,4,2,6,2,2,0,Balcon,Unknown,0,0,1455000,Average,0,0,0,0,16e
65m²,8 p.,4,2 990 000 €,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02F5LC
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Piscine
Nombre de salle de bain
:2",7,65,8,4,6,5,2,0,Balcon,Unknown,0,0,2990000,Average,0,0,0,0,7e
137m²,3 p.,2,1 575 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02G7UD
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Meublé
Ascenseur
Nombre de salle de bain
:1",16,137,3,2,5,2,1,0,Balcon,Unknown,0,0,1575000,Average,0,0,0,0,16e
113m²,4 p.,2,2 995 000 €,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02GRHU
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,113,4,2,6,2,1,0,0,Unknown,0,0,2995000,Average,0,0,0,0,7e
340m²,4 p.,2,2 050 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02GTH8
Rénové
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",16,340,4,2,6,6,2,1,0,Unknown,1,0,2050000,Average,0,0,0,1,16e
233m²,7 p.,5,5 270 000 €,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02D68B
Rénové
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:4",16,233,7,5,6,2,4,0,Balcon,Central,1,0,5270000,Average,0,1,0,0,16e
28m²,2 p.,1,270 000 €,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",18,28,2,1,5,0,0,0,0,"Individuel, électrique",0,0,270000,Average,1,0,1,0,18e
153m²,5 p.,3,2 180 000 €,"Paris 16 (75016)
Paris","Ref de l'annonce
:4114608
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,153,5,3,6,5,1,1,0,Individuel,0,0,2180000,Average,0,0,1,0,16e
125m²,6 p.,4,699 000 €,"Paris 13 (75013)
Porte d'Italie - Kremlin Bicêtre (ligne 7)+ Future ligne 14","Ref de l'annonce
:0131b
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",13,125,6,4,5,3,1,1,Balcon,Unknown,0,0,699000,Average,0,0,0,0,13e
209m²,8 p.,5,2 290 000 €,"Paris 18 (75018)
Jules Joffrin","Ref de l'annonce
:1513MEL
Terrasse/Balcon
:Terrasse, balcon
Nombre d'étages du bâtiment
:4",18,209,8,5,4,0,0,0,"Terrasse, balcon",Unknown,0,0,2290000,Average,1,0,0,0,18e
134m²,5 p.,4,2 790 000 €,"Paris 06 (75006)
Monnaie","Ref de l'annonce
:4072667
Chauffage
:Individuel, au gaz
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",6,134,5,4,7,6,2,1,0,"Individuel, au gaz",0,0,2790000,Average,0,0,1,0,6e
133m²,4 p.,2,2 800 000 €,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:ISL/GDF/9297/V
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",4,133,4,2,3,3,1,1,0,"Individuel, au gaz",0,0,2800000,Small,0,0,1,1,4e
55m²,2 p.,1,729 000 €,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:74db6d
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Nombre de salle de bain
:1",2,55,2,1,2,2,1,0,0,Individuel,0,0,729000,Small,0,0,1,1,2e
17m²,1 p.,-1,250 000 €,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:T2020-010
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien",11,17,1,0,7,7,0,0,0,Unknown,0,0,250000,Average,0,0,0,1,11e
33m²,2 p.,1,490 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:3239504
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave",18,33,2,1,7,1,0,1,0,Unknown,0,0,490000,Average,0,0,0,0,18e
92m²,4 p.,2,885 000 €,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:PA4-024-9
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",18,92,4,2,6,5,0,1,0,Unknown,0,0,885000,Average,0,0,0,0,18e
61m²,3 p.,2,790 000 €,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:1517
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",10,61,3,2,6,2,0,1,0,Unknown,0,0,790000,Average,0,0,0,0,10e
146m²,5 p.,3,2 810 000 €,"Paris 06 (75006)
Odéon","Ref de l'annonce
:630RGAS
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:3",6,146,5,3,6,3,3,1,0,Individuel,0,0,2810000,Average,0,0,1,0,6e
51m²,2 p.,1,556 500 €,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:BAC-6515
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,51,2,1,12,6,1,1,Balcon,Central,0,1,556500,High,0,1,0,0,15e
67m²,4 p.,3,759 000 €,"Paris 11 (75011)
Commerces","Ref de l'annonce
:515
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",11,67,4,3,6,1,1,1,0,Unknown,0,0,759000,Average,0,0,0,0,11e
39m²,2 p.,1,499 000 €,"Paris 18 (75018)
Bus, Métro, nombreux commerces","Ref de l'annonce
:454
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",18,39,2,1,6,3,0,1,0,Unknown,0,0,499000,Average,0,0,0,0,18e
124m²,5 p.,3,1 950 000 €,"Paris 07 (75007)
Saint-Thomas-d'Aquin","Ref de l'annonce
:STG/CD/9231/V
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,124,5,3,6,1,1,1,0,Unknown,0,0,1950000,Average,0,0,0,0,7e
70m²,4 p.,3,935 000 €,"Paris 15 (75015)
Grenelle","Ref de l'annonce
:4097271
Nombre d'étages du bâtiment
:1",15,70,4,3,1,0,0,0,0,Unknown,0,0,935000,Small,1,0,0,0,15e
28m²,2 p.,1,270 000 €,"Paris 18 (75018)
PARIS","Ref de l'annonce
:202472RE6
Chauffage
:Individuel, électrique
Nombre d'étages du bâtiment
:5",18,28,2,1,5,0,0,0,0,"Individuel, électrique",0,0,270000,Average,1,0,1,0,18e
111m²,5 p.,3,1 290 000 €,"Paris 17 (75017)
Épinettes","Ref de l'annonce
:2679018
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,111,5,3,5,4,1,1,0,Unknown,0,0,1290000,Average,0,0,0,0,17e
34m²,2 p.,1,360 000 €,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:SS349
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",19,34,2,1,6,2,0,1,0,Unknown,0,0,360000,Average,0,0,0,0,19e
100m²,4 p.,3,1 050 000 €,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:603
Rénové
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",17,100,4,3,6,1,0,1,0,Individuel,1,0,1050000,Average,0,0,1,0,17e
51m²,3 p.,1,995 000 €,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:STG/GG/9294/V
Chauffage
:Individuel, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:6",6,51,3,1,6,5,0,0,0,"Individuel, au gaz",0,0,995000,Average,0,0,1,0,6e
67m²,4 p.,3,735 000 €,"Paris 10 (75010)
Commerces","Ref de l'annonce
:523
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",10,67,4,3,6,6,0,0,0,Unknown,0,0,735000,Average,0,0,0,1,10e
67m²,4 p.,2,820 000 €,"Paris 15 (75015)
St lambert","Ref de l'annonce
:BAC-6508
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",15,67,4,2,7,3,1,1,0,Individuel,0,0,820000,Average,0,0,1,0,15e
99m²,4 p.,2,1 350 000 €,"Paris 15 (75015)
Necker","Ref de l'annonce
:4023644
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,99,4,2,9,5,1,1,Balcon,Au gaz,0,0,1350000,Average,0,0,0,0,15e
153m²,6 p.,3,2 850 000 €,"Paris 06 (75006)
Odéon","Ref de l'annonce
:4051201
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",6,153,6,3,5,2,1,1,0,Unknown,0,0,2850000,Average,0,0,0,0,6e
