Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,nb_bat,nb_good,nb_bain,Cave,balc_terr,Chauffage,Rénové,Parking,Chauffage_Central,Chauffage_Individuel
288m²,7 p.,4 p.,3 150 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:W-02I4MN
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:2",75017,288,6,2e,2,1,Balcon,Unknown,0,0,0,0
156m²,4 p.,2 p.,2 420 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02IDPM
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Meublé
Ascenseur
Nombre de salle de bain
:2",75016,156,7,4e,2,0,0,Unknown,0,0,0,0
218m²,6 p.,4 p.,2 650 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02IBC5
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:2",75016,218,7,2e,2,0,Balcon,Central,0,0,1,0
30m²,1 p.,0 p.,620 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02IPYS
Etage du bien
:4e
Nombre d'étages du bâtiment
:5",75008,30,5,4e,0,0,0,Unknown,0,0,0,0
24m²,3 p.,2 p.,1 590 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02IZB4
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,24,7,7e,1,0,0,Unknown,0,0,0,0
90m²,6 p.,3 p.,3 224 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HBSE
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75008,90,6,4e,2,0,Balcon,Au gaz,0,0,0,0
57m²,3 p.,2 p.,1 500 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HCJI
Parking
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:2",75008,57,7,2e,2,0,0,Unknown,0,1,0,0
233m²,3 p.,2 p.,835 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02H4J7
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75016,233,4,1er,2,1,0,Unknown,0,0,0,0
68m²,7 p.,4 p.,2 992 500 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02HKFS
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:4",75016,68,6,5e,4,1,Balcon,Au gaz,0,0,0,0
153m²,2 p.,1 p.,1 290 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02GBOW
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:1",75008,153,7,4e,1,0,Balcon,Unknown,0,0,0,0
54m²,5 p.,2 p.,2 130 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02H47C
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75016,54,6,3e,1,1,Balcon,Individuel,0,0,0,1
67m²,2 p.,1 p.,866 250 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HCNF
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",75008,67,6,5e,1,0,0,Unknown,0,0,0,0
86m²,3 p.,2 p.,895 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02FO9M
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75016,86,6,1er,1,1,0,Central,0,0,1,0
229m²,4 p.,2 p.,1 455 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02G9MK
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:2",75016,229,6,2e,2,0,Balcon,Unknown,0,0,0,0
65m²,8 p.,4 p.,2 990 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02F5LC
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Piscine
Nombre de salle de bain
:2",75007,65,6,5e,2,0,Balcon,Unknown,0,0,0,0
137m²,3 p.,2 p.,1 575 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02G7UD
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Meublé
Ascenseur
Nombre de salle de bain
:1",75016,137,5,2e,1,0,Balcon,Unknown,0,0,0,0
113m²,4 p.,2 p.,2 995 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02GRHU
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,113,6,2e,1,0,0,Unknown,0,0,0,0
340m²,4 p.,2 p.,2 050 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02GTH8
Rénové
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75016,340,6,6e,2,1,0,Unknown,1,0,0,0
233m²,7 p.,5 p.,5 270 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02D68B
Rénové
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:4",75016,233,6,2e,4,0,Balcon,Central,1,0,1,0
153m²,5 p.,3 p.,2 180 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:4114608
Chauffage
:Individuel
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,153,6,5e,1,1,0,Individuel,0,0,0,1
125m²,6 p.,4 p.,699 000 ,"Paris 13 (75013)
Porte d'Italie - Kremlin Bicêtre (ligne 7)+ Future ligne 14","Ref de l'annonce
:0131b
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",75013,125,5,3e,1,1,Balcon,Unknown,0,0,0,0
134m²,5 p.,4 p.,2 790 000 ,"Paris 06 (75006)
Monnaie","Ref de l'annonce
:4072667
Chauffage
:Individuel, au gaz
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75006,134,7,6e,2,1,0,"Individuel, au gaz",0,0,0,1
133m²,4 p.,2 p.,2 800 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:ISL/GDF/9297/V
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",75004,133,3,3e,1,1,0,"Individuel, au gaz",0,0,0,1
55m²,2 p.,1 p.,729 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:74db6d
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Nombre de salle de bain
:1",75002,55,2,2e,1,0,0,Individuel,0,0,0,1
17m²,1 p.,0 p.,250 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:T2020-010
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien",75011,17,7,7e,0,0,0,Unknown,0,0,0,0
33m²,2 p.,1 p.,490 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:3239504
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave",75018,33,7,1er,0,1,0,Unknown,0,0,0,0
92m²,4 p.,2 p.,885 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:PA4-024-9
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75018,92,6,5e,0,1,0,Unknown,0,0,0,0
61m²,3 p.,2 p.,790 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:1517
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",75010,61,6,2e,0,1,0,Unknown,0,0,0,0
146m²,5 p.,3 p.,2 810 000 ,"Paris 06 (75006)
Odéon","Ref de l'annonce
:630RGAS
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:3",75006,146,6,3e,3,1,0,Individuel,0,0,0,1
51m²,2 p.,1 p.,556 500 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:BAC-6515
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,51,12,6e,1,1,Balcon,Central,0,1,1,0
67m²,4 p.,3 p.,759 000 ,"Paris 11 (75011)
Commerces","Ref de l'annonce
:515
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",75011,67,6,1er,1,1,0,Unknown,0,0,0,0
39m²,2 p.,1 p.,499 000 ,"Paris 18 (75018)
Bus, Métro, nombreux commerces","Ref de l'annonce
:454
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",75018,39,6,3e,0,1,0,Unknown,0,0,0,0
124m²,5 p.,3 p.,1 950 000 ,"Paris 07 (75007)
Saint-Thomas-d'Aquin","Ref de l'annonce
:STG/CD/9231/V
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75007,124,6,1er,1,1,0,Unknown,0,0,0,0
111m²,5 p.,3 p.,1 290 000 ,"Paris 17 (75017)
Épinettes","Ref de l'annonce
:2679018
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,111,5,4e,1,1,0,Unknown,0,0,0,0
34m²,2 p.,1 p.,360 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:SS349
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",75019,34,6,2e,0,1,0,Unknown,0,0,0,0
100m²,4 p.,3 p.,1 050 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:603
Rénové
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",75017,100,6,1er,0,1,0,Individuel,1,0,0,1
51m²,3 p.,1 p.,995 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:STG/GG/9294/V
Chauffage
:Individuel, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:6",75006,51,6,5e,0,0,0,"Individuel, au gaz",0,0,0,1
67m²,4 p.,3 p.,735 000 ,"Paris 10 (75010)
Commerces","Ref de l'annonce
:523
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",75010,67,6,6e,0,0,0,Unknown,0,0,0,0
67m²,4 p.,2 p.,820 000 ,"Paris 15 (75015)
St lambert","Ref de l'annonce
:BAC-6508
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",75015,67,7,3e,1,1,0,Individuel,0,0,0,1
99m²,4 p.,2 p.,1 350 000 ,"Paris 15 (75015)
Necker","Ref de l'annonce
:4023644
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,99,9,5e,1,1,Balcon,Au gaz,0,0,0,0
153m²,6 p.,3 p.,2 850 000 ,"Paris 06 (75006)
Odéon","Ref de l'annonce
:4051201
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",75006,153,5,2e,1,1,0,Unknown,0,0,0,0
29m²,2 p.,1 p.,293 000 ,"Paris 18 (75018)
Goutte-d'Or","Ref de l'annonce
:3767600
Rénové
Chauffage
:électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:5",75018,29,5,2e,0,0,0,électrique,1,0,0,0
74m²,3 p.,1 p.,880 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:161219537
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,74,6,2e,1,1,0,Unknown,0,0,0,0
26m²,1 p.,0 p.,335 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:LKM27455
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,26,8,5e,1,1,Balcon,Au gaz,0,0,0,0
71m²,3 p.,2 p.,759 200 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:3595
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave",75020,71,4,1er,0,1,0,"Individuel, au gaz",0,0,0,1
60m²,3 p.,2 p.,684 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:159496219
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,60,6,3e,1,1,Balcon,Unknown,0,0,0,0
168m²,5 p.,2 p.,3 900 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:BAC-6364
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien",75007,168,5,2e,0,1,0,Individuel,0,0,0,1
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",75019,33,14,1er,1,0,0,Unknown,0,1,0,0
122m²,4 p.,3 p.,1 627 500 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:161065381
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,122,10,2e,1,1,Balcon,Central,0,0,1,0
161m²,5 p.,3 p.,1 750 000 ,"Paris 10 (75010)
Porte-Saint-Martin","Ref de l'annonce
:3784610
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",75010,161,6,1er,1,1,0,"Individuel, au gaz",0,0,0,1
86m²,4 p.,3 p.,975 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1821
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75015,86,6,3e,1,1,0,Unknown,0,0,0,0
276m²,6 p.,4 p.,3 500 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:NF52-6500
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:4",75016,276,6,2e,4,0,0,Unknown,0,0,0,0
44m²,3 p.,2 p.,448 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:rue de la pierre lev
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75011,44,5,5e,1,0,Balcon,Unknown,0,0,0,0
67m²,3 p.,2 p.,780 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:LKM28303
Chauffage
:Individuel, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75010,67,5,2e,1,0,0,"Individuel, au gaz",0,0,0,1
48m²,2 p.,1 p.,560 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10046
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",75017,48,9,2e,1,1,0,Unknown,0,0,0,0
80m²,4 p.,2 p.,920 000 ,"Paris 17 (75017)
Ternes","Ref de l'annonce
:10894
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,80,6,1er,1,1,0,Unknown,0,0,0,0
105m²,5 p.,3 p.,1 350 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:3536747
Chauffage
:Au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75018,105,6,4e,1,1,0,Au gaz,0,0,0,0
104m²,4 p.,3 p.,1 880 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:4038202
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",75008,104,6,5e,0,1,Balcon,Central,0,0,1,0
151m²,5 p.,3 p.,2 050 000 ,"Paris 08 (75008)
Saint Augustin","Ref de l'annonce
:2011
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75008,151,6,2e,1,1,Balcon,"Individuel, au gaz",0,0,0,1
93m²,4 p.,3 p.,1 595 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:3257523
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",75002,93,6,5e,0,1,Terrasse,Central,0,0,1,0
208m²,7 p.,5 p.,1 995 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:160917975
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,208,6,1er,1,1,0,Unknown,0,0,0,0
116m²,5 p.,3 p.,1 665 000 ,"Paris 08 (75008)
Villiers","Ref de l'annonce
:1494MAR
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75008,116,6,6e,1,1,0,Unknown,0,0,0,0
87m²,3 p.,2 p.,1 380 000 ,"Paris 06 (75006)
Monnaie","Ref de l'annonce
:4074344
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave",75006,87,5,3e,0,1,0,"Individuel, au gaz",0,0,0,1
83m²,4 p.,3 p.,885 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:184-MCMAKLER
Rénové
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:17
Cave
Ascenseur",75014,83,17,1er,0,1,0,Central,1,0,1,0
68m²,3 p.,2 p.,1 450 000 ,"Paris 06 (75006)
Saint-Sulpice","Ref de l'annonce
:OA619RGSH
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",75006,68,6,6e,0,0,0,Unknown,0,0,0,0
9m²,1 p.,0 p.,117 500 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:CF345
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Sécurité
:Gardien",75017,9,6,6e,0,0,0,Unknown,0,0,0,0
69m²,3 p.,1 p.,1 035 000 ,"Paris 02 (75002)
Bonne-Nouvelle","Ref de l'annonce
:239PCO
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",75002,69,5,5e,1,0,0,Unknown,0,0,0,0
96m²,4 p.,2 p.,1 370 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:2130
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,96,7,2e,1,1,Balcon,Central,0,0,1,0
25m²,2 p.,1 p.,360 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10048
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,25,6,6e,1,0,Balcon,Unknown,0,0,0,0
116m²,6 p.,4 p.,1 070 000 ,"Paris 12 (75012)
Daumesnil","Ref de l'annonce
:YV1-342
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",75012,116,9,3e,1,1,Balcon,Unknown,0,1,0,0
46m²,2 p.,1 p.,635 000 ,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:250
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",75005,46,3,3e,1,0,0,Individuel,0,0,0,1
45m²,3 p.,2 p.,528 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:6
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75011,45,6,2e,1,1,0,Unknown,0,0,0,0
189m²,6 p.,4 p.,2 410 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:COURCELLES 04
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",75017,189,6,3e,0,1,0,Unknown,0,0,0,0
13m²,1 p.,0 p.,199 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10047
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75017,13,6,6e,1,0,0,Unknown,0,0,0,0
102m²,4 p.,2 p.,2 590 000 ,"Paris 18 (75018)
Lamarck-Caulaincourt","Ref de l'annonce
:1360MGL-2
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Etage du bien
:2e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",75018,102,3,2e,1,0,Terrasse,Central,0,0,1,0
149m²,5 p.,3 p.,1 980 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:984PER
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,149,9,6e,1,1,Balcon,Central,0,0,1,0
90m²,4 p.,1 p.,1 552 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:NF52-6465
Chauffage
:Central
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:1
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,90,1,1er,1,0,0,Central,0,1,1,0
151m²,5 p.,3 p.,2 050 000 ,"Paris 08 (75008)
Saint Augustin","Ref de l'annonce
:2009
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75008,151,6,2e,1,1,Balcon,"Individuel, au gaz",0,0,0,1
25m²,2 p.,1 p.,389 000 ,"Paris 07 (75007)
École Militaire","Ref de l'annonce
:160565725
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Cave",75007,25,2,2e,0,1,0,Unknown,0,0,0,0
85m²,3 p.,2 p.,1 280 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:4062745
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",75006,85,6,3e,1,1,0,Unknown,0,0,0,0
78m²,3 p.,2 p.,910 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:4026302
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Meublé
Cave
Ascenseur",75017,78,4,1er,0,1,0,Central,0,0,1,0
135m²,5 p.,3 p.,1 955 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10045
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",75017,135,6,4e,2,1,Balcon,Unknown,0,0,0,0
90m²,4 p.,2 p.,1 200 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:NF52-6297
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",75004,90,6,1er,1,0,0,Central,0,0,1,0
95m²,5 p.,3 p.,1 044 750 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:160444879
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:11
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,95,11,1er,1,0,0,Central,0,0,1,0
71m²,3 p.,2 p.,963 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1265
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75015,71,12,2e,1,1,Balcon,Central,0,1,1,0
67m²,3 p.,2 p.,905 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:081
Chauffage
:Au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",75007,67,7,2e,0,1,0,Au gaz,0,0,0,0
77m²,3 p.,2 p.,2 070 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:159256887
Terrasse/Balcon
:Balcon
Etage du bien
:8e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",75008,77,9,8e,1,1,Balcon,Unknown,0,0,0,0
59m²,2 p.,1 p.,695 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:20200617
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,59,9,5e,1,1,0,Central,0,0,1,0
157m²,6 p.,4 p.,2 900 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:Port Royal Cassini
Rénové
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Cave
Ascenseur
Nombre de salle de bain
:1",75006,157,3,3e,1,1,0,Individuel,1,0,0,1
39m²,2 p.,1 p.,620 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:Port Royal Cassini
Etage du bien
:1er
Nombre d'étages du bâtiment
:3
Cave
Ascenseur",75006,39,3,1er,0,1,0,Unknown,0,0,0,0
75m²,3 p.,1 p.,875 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:LVSuchet
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",75016,75,4,2e,1,1,Balcon,Central,0,0,1,0
