Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,Heating_Central,Heating_Individual,Price_int,Last_floor
24m²,3 p.,2 p.,1 590 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02IZB4
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,3.1780538303479458,7,7,1,0,0,Unknown,0,0,0,0,14.279244574196415,1
57m²,3 p.,2 p.,1 500 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HCJI
Parking
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:2",8,4.04305126783455,7,2,2,0,0,Unknown,0,1,0,0,14.22097566607244,0
153m²,2 p.,1 p.,1 290 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02GBOW
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:1",8,5.030437921392435,7,4,1,0,Balcon,Unknown,0,0,0,0,14.070152776337855,0
67m²,2 p.,1 p.,866 250 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HCNF
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",8,4.204692619390966,6,5,1,0,0,Unknown,0,0,0,0,13.67192882948625,0
86m²,3 p.,2 p.,895 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02FO9M
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,4.454347296253507,6,1,1,1,0,Central,0,0,1,0,13.704578997256993,0
137m²,3 p.,2 p.,1 575 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02G7UD
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Meublé
Ascenseur
Nombre de salle de bain
:1",16,4.919980925828125,5,2,1,0,Balcon,Unknown,0,0,0,0,14.269765830241871,0
125m²,6 p.,4 p.,699 000 ,"Paris 13 (75013)
Porte d'Italie - Kremlin Bicêtre (ligne 7)+ Future ligne 14","Ref de l'annonce
:0131b
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",13,4.8283137373023015,5,3,1,1,Balcon,Unknown,0,0,0,0,13.457406021215947,0
55m²,2 p.,1 p.,729 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:74db6d
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Nombre de salle de bain
:1",2,4.007333185232471,2,2,1,0,0,Individuel,0,0,0,1,13.499429010990795,1
17m²,1 p.,0 p.,250 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:T2020-010
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien",11,2.833213344056216,7,7,1,0,0,Unknown,0,0,0,0,12.429216196844383,1
33m²,2 p.,1 p.,490 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:3239504
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave",18,3.4965075614664802,7,1,1,1,0,Unknown,0,0,0,0,13.102160670086809,0
92m²,4 p.,2 p.,885 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:PA4-024-9
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",18,4.5217885770490405,6,5,1,1,0,Unknown,0,0,0,0,13.693342923990066,0
61m²,3 p.,2 p.,790 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:1517
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",10,4.110873864173311,6,2,1,1,0,Unknown,0,0,0,0,13.579788224443204,0
51m²,2 p.,1 p.,556 500 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:BAC-6515
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,3.9318256327243257,12,6,1,1,Balcon,Central,0,1,1,0,13.229422449697736,0
67m²,4 p.,3 p.,759 000 ,"Paris 11 (75011)
Commerces","Ref de l'annonce
:515
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",11,4.204692619390966,6,1,1,1,0,Unknown,0,0,0,0,13.539757056377766,0
39m²,2 p.,1 p.,499 000 ,"Paris 18 (75018)
Bus, Métro, nombreux commerces","Ref de l'annonce
:454
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",18,3.6635616461296463,6,3,1,1,0,Unknown,0,0,0,0,13.120361374733656,0
124m²,5 p.,3 p.,1 950 000 ,"Paris 07 (75007)
Saint-Thomas-d'Aquin","Ref de l'annonce
:STG/CD/9231/V
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,4.820281565605037,6,1,1,1,0,Unknown,0,0,0,0,14.48333993053993,0
111m²,5 p.,3 p.,1 290 000 ,"Paris 17 (75017)
Épinettes","Ref de l'annonce
:2679018
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,4.709530201312334,5,4,1,1,0,Unknown,0,0,0,0,14.070152776337855,0
34m²,2 p.,1 p.,360 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:SS349
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",19,3.5263605246161616,6,2,1,1,0,Unknown,0,0,0,0,12.793859310432293,0
100m²,4 p.,3 p.,1 050 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:603
Rénové
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave",17,4.605170185988092,6,1,1,1,0,Individuel,1,0,0,1,13.864300722133706,0
51m²,3 p.,1 p.,995 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:STG/GG/9294/V
Chauffage
:Individuel, au gaz
Etage du bien
:5e
Nombre d'étages du bâtiment
:6",6,3.9318256327243257,6,5,1,0,0,"Individuel, au gaz",0,0,0,1,13.81049801614073,0
67m²,4 p.,3 p.,735 000 ,"Paris 10 (75010)
Commerces","Ref de l'annonce
:523
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",10,4.204692619390966,6,6,1,0,0,Unknown,0,0,0,0,13.507625778194974,1
67m²,4 p.,2 p.,820 000 ,"Paris 15 (75015)
St lambert","Ref de l'annonce
:BAC-6508
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",15,4.204692619390966,7,3,1,1,0,Individuel,0,0,0,1,13.617059619240436,0
99m²,4 p.,2 p.,1 350 000 ,"Paris 15 (75015)
Necker","Ref de l'annonce
:4023644
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,4.59511985013459,9,5,1,1,Balcon,Au gaz,0,0,0,0,14.115615150414612,0
29m²,2 p.,1 p.,293 000 ,"Paris 18 (75018)
Goutte-d'Or","Ref de l'annonce
:3767600
Rénové
Chauffage
:électrique
Etage du bien
:2e
Nombre d'étages du bâtiment
:5",18,3.367295829986474,5,2,1,0,0,électrique,1,0,0,0,12.587927887999204,0
74m²,3 p.,1 p.,880 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:161219537
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.30406509320417,6,2,1,1,0,Unknown,0,0,0,0,13.687677186454389,0
26m²,1 p.,0 p.,335 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:LKM27455
Chauffage
:Au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,3.258096538021482,8,5,1,1,Balcon,Au gaz,0,0,0,0,12.721885810807203,0
71m²,3 p.,2 p.,759 200 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:3595
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Cave",20,4.2626798770413155,4,1,1,1,0,"Individuel, au gaz",0,0,0,1,13.540020526277855,0
60m²,3 p.,2 p.,684 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:159496219
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,4.0943445622221,6,3,1,1,Balcon,Unknown,0,0,0,0,13.435713196604688,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,3.4965075614664802,14,1,1,0,0,Unknown,0,1,0,0,12.702596484585305,0
122m²,4 p.,3 p.,1 627 500 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:161065381
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.804021044733257,10,2,1,1,Balcon,Central,0,0,1,0,14.30255565306486,0
161m²,5 p.,3 p.,1 750 000 ,"Paris 10 (75010)
Porte-Saint-Martin","Ref de l'annonce
:3784610
Chauffage
:Individuel, au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",10,5.081404364984463,6,1,1,1,0,"Individuel, au gaz",0,0,0,1,14.375126345899696,0
86m²,4 p.,3 p.,975 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1821
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",15,4.454347296253507,6,3,1,1,0,Unknown,0,0,0,0,13.790192749979985,0
44m²,3 p.,2 p.,448 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:rue de la pierre lev
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",11,3.784189633918261,5,5,1,0,Balcon,Unknown,0,0,0,0,13.012548511397123,1
67m²,3 p.,2 p.,780 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:LKM28303
Chauffage
:Individuel, au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",10,4.204692619390966,5,2,1,0,0,"Individuel, au gaz",0,0,0,1,13.567049198665774,0
48m²,2 p.,1 p.,560 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10046
Etage du bien
:2e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",17,3.871201010907891,9,2,1,1,0,Unknown,0,0,0,0,13.235692062711331,0
80m²,4 p.,2 p.,920 000 ,"Paris 17 (75017)
Ternes","Ref de l'annonce
:10894
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,4.382026634673881,6,1,1,1,0,Unknown,0,0,0,0,13.732128949025222,0
105m²,5 p.,3 p.,1 350 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:3536747
Chauffage
:Au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",18,4.653960350157523,6,4,1,1,0,Au gaz,0,0,0,0,14.115615150414612,0
104m²,4 p.,3 p.,1 880 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:4038202
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",8,4.6443908991413725,6,5,1,1,Balcon,Central,0,0,1,0,14.446782334806132,0
151m²,5 p.,3 p.,2 050 000 ,"Paris 08 (75008)
Saint Augustin","Ref de l'annonce
:2011
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",8,5.017279836814924,6,2,1,1,Balcon,"Individuel, au gaz",0,0,0,1,14.53335035111459,0
93m²,4 p.,3 p.,1 595 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:3257523
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",2,4.532599493153256,6,5,1,1,Terrasse,Central,0,0,1,0,14.282384294201082,0
116m²,5 p.,3 p.,1 665 000 ,"Paris 08 (75008)
Villiers","Ref de l'annonce
:1494MAR
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",8,4.7535901911063645,6,6,1,1,0,Unknown,0,0,0,0,14.325335681396682,1
87m²,3 p.,2 p.,1 380 000 ,"Paris 06 (75006)
Monnaie","Ref de l'annonce
:4074344
Chauffage
:Individuel, au gaz
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave",6,4.465908118654584,5,3,1,1,0,"Individuel, au gaz",0,0,0,1,14.137594057133388,0
83m²,4 p.,3 p.,885 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:184-MCMAKLER
Rénové
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:17
Cave
Ascenseur",14,4.418840607796598,17,1,1,1,0,Central,1,0,1,0,13.693342923990066,0
68m²,3 p.,2 p.,1 450 000 ,"Paris 06 (75006)
Saint-Sulpice","Ref de l'annonce
:OA619RGSH
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",6,4.219507705176107,6,6,1,0,0,Unknown,0,0,0,0,14.187074114396758,1
69m²,3 p.,1 p.,1 035 000 ,"Paris 02 (75002)
Bonne-Nouvelle","Ref de l'annonce
:239PCO
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",2,4.23410650459726,5,5,1,0,0,Unknown,0,0,0,0,13.849911984681606,1
96m²,4 p.,2 p.,1 370 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:2130
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.564348191467836,7,2,1,1,Balcon,Central,0,0,1,0,14.130321297804308,0
25m²,2 p.,1 p.,360 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10048
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,3.2188758248682006,6,6,1,0,Balcon,Unknown,0,0,0,0,12.793859310432293,1
116m²,6 p.,4 p.,1 070 000 ,"Paris 12 (75012)
Daumesnil","Ref de l'annonce
:YV1-342
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",12,4.7535901911063645,9,3,1,1,Balcon,Unknown,0,1,0,0,13.883169206438088,0
46m²,2 p.,1 p.,635 000 ,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:250
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",5,3.828641396489095,3,3,1,0,0,Individuel,0,0,0,1,13.36138027787483,1
45m²,3 p.,2 p.,528 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:6
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",11,3.8066624897703196,6,2,1,1,0,Unknown,0,0,0,0,13.176851562688398,0
13m²,1 p.,0 p.,199 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10047
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",17,2.5649493574615367,6,6,1,0,0,Unknown,0,0,0,0,12.201060103706629,1
149m²,5 p.,3 p.,1 980 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:984PER
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,5.003946305945459,9,6,1,1,Balcon,Central,0,0,1,0,14.498607402670718,0
90m²,4 p.,1 p.,1 552 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:NF52-6465
Chauffage
:Central
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:1
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.499809670330265,1,1,1,0,0,Central,0,1,1,0,14.255054979725301,1
151m²,5 p.,3 p.,2 050 000 ,"Paris 08 (75008)
Saint Augustin","Ref de l'annonce
:2009
Chauffage
:Individuel, au gaz
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",8,5.017279836814924,6,2,1,1,Balcon,"Individuel, au gaz",0,0,0,1,14.53335035111459,0
25m²,2 p.,1 p.,389 000 ,"Paris 07 (75007)
École Militaire","Ref de l'annonce
:160565725
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Cave",7,3.2188758248682006,2,2,1,1,0,Unknown,0,0,0,0,12.871334622600584,1
85m²,3 p.,2 p.,1 280 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:4062745
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",6,4.442651256490317,6,3,1,1,0,Unknown,0,0,0,0,14.0623706358958,0
78m²,3 p.,2 p.,910 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:4026302
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:4
Meublé
Cave
Ascenseur",17,4.356708826689592,4,1,1,1,0,Central,0,0,1,0,13.721199878493033,0
135m²,5 p.,3 p.,1 955 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:10045
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",17,4.90527477843843,6,4,2,1,Balcon,Unknown,0,0,0,0,14.485900751401603,0
90m²,4 p.,2 p.,1 200 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:NF52-6297
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",4,4.499809670330265,6,1,1,0,0,Central,0,0,1,0,13.997832114758229,0
95m²,5 p.,3 p.,1 044 750 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:160444879
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:11
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.553876891600541,11,1,1,0,0,Central,0,0,1,0,13.859288180310163,0
71m²,3 p.,2 p.,963 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1265
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:12
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,4.2626798770413155,12,2,1,1,Balcon,Central,0,1,1,0,13.777808690780263,0
67m²,3 p.,2 p.,905 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:081
Chauffage
:Au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",7,4.204692619390966,7,2,1,1,0,Au gaz,0,0,0,0,13.715690222682063,0
77m²,3 p.,2 p.,2 070 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:159256887
Terrasse/Balcon
:Balcon
Etage du bien
:8e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",8,4.343805421853684,9,8,1,1,Balcon,Unknown,0,0,0,0,14.543059165241552,0
59m²,2 p.,1 p.,695 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:20200617
Chauffage
:Central
Etage du bien
:5e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.07753744390572,9,5,1,1,0,Central,0,0,1,0,13.45166712454693,0
39m²,2 p.,1 p.,620 000 ,"Paris 06 (75006)
Paris 6ème","Ref de l'annonce
:Port Royal Cassini
Etage du bien
:1er
Nombre d'étages du bâtiment
:3
Cave
Ascenseur",6,3.6635616461296463,3,1,1,1,0,Unknown,0,0,0,0,13.337474757021274,0
75m²,3 p.,1 p.,875 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:LVSuchet
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:4
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.31748811353631,4,2,1,1,Balcon,Central,0,0,1,0,13.681979165339751,0
148m²,6 p.,4 p.,1 880 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:3916449
Chauffage
:Au gaz
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",9,4.997212273764115,6,6,1,0,0,Au gaz,0,0,0,0,14.446782334806132,1
55m²,2 p.,1 p.,780 000 ,"Paris 03 (75003)
Enfants-Rouges","Ref de l'annonce
:3950981
Etage du bien
:1er
Nombre d'étages du bâtiment
:5",3,4.007333185232471,5,1,1,0,0,Unknown,0,0,0,0,13.567049198665774,0
63m²,3 p.,2 p.,740 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:159930039
Rénové
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",8,4.143134726391533,6,6,1,0,0,Unknown,1,0,0,0,13.514405465180353,1
94m²,3 p.,2 p.,995 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:LKM26650
Chauffage
:Au fioul
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien",16,4.543294782270004,7,2,1,1,Balcon,Au fioul,0,0,0,0,13.81049801614073,0
72m²,3 p.,2 p.,1 390 000 ,"Paris 08 (75008)
Triangle d'Or","Ref de l'annonce
:RE2-193
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",8,4.276666119016055,6,4,1,0,0,Unknown,0,0,0,0,14.144814305106875,0
33m²,2 p.,1 p.,587 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:BAC-6473
Chauffage
:Central
Terrasse/Balcon
:Terrasse
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Ascenseur
Sécurité
:Gardien",16,3.4965075614664802,7,1,1,0,Terrasse,Central,0,0,1,0,13.282780098810234,0
46m²,2 p.,1 p.,565 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:73
Chauffage
:Individuel, au gaz
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",4,3.828641396489095,5,4,1,1,0,"Individuel, au gaz",0,0,0,1,13.244581010128577,0
43m²,2 p.,1 p.,945 000 ,"Paris 07 (75007)
Musée maillol","Ref de l'annonce
:BAC-6472
Etage du bien
:1er
Nombre d'étages du bâtiment
:6",7,3.7612001156935624,6,1,1,0,0,Unknown,0,0,0,0,13.758940206475879,0
65m²,3 p.,2 p.,660 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:a95a0b
Chauffage
:Individuel
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",18,4.174387269895637,5,1,1,1,0,Individuel,0,1,0,1,13.399995114002609,0
91m²,4 p.,3 p.,1 490 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:078
Chauffage
:Central
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",7,4.51085950651685,6,1,1,1,"Terrasse, balcon",Central,0,1,1,0,14.214286677921642,0
92m²,3 p.,2 p.,1 150 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:NF52-6466
Rénové
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.5217885770490405,9,3,1,1,0,Central,1,0,1,0,13.955272500339433,0
120m²,4 p.,2 p.,2 100 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:10014
Etage du bien
:4e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:2",8,4.787491742782046,7,4,2,1,0,Unknown,0,0,0,0,14.557447902693651,0
116m²,2 p.,1 p.,745 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:6238
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:1",11,4.7535901911063645,6,4,1,1,0,Unknown,0,0,0,0,13.521139497361697,0
99m²,3 p.,2 p.,1 880 000 ,"Paris 08 (75008)
Champs-Élysées","Ref de l'annonce
:2951190
Chauffage
:électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé",8,4.59511985013459,6,4,1,1,0,électrique,0,0,0,0,14.446782334806132,0
91m²,5 p.,3 p.,849 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:919
Chauffage
:Central
Etage du bien
:1er
Nombre d'étages du bâtiment
:9
Cave
Ascenseur
Nombre de salle de bain
:1",20,4.51085950651685,9,1,1,1,0,Central,0,0,1,0,13.651814465293484,0
104m²,5 p.,3 p.,1 119 610 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:151
Terrasse/Balcon
:Balcon
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Nombre de salle de bain
:1",16,4.6443908991413725,6,1,1,1,Balcon,Unknown,0,0,0,0,13.92849096834489,0
77m²,4 p.,3 p.,1 768 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:3969696
Chauffage
:électrique
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Nombre de salle de bain
:2",7,4.343805421853684,6,5,2,1,Balcon,électrique,0,0,0,0,14.385359522179726,0
110m²,5 p.,4 p.,1 540 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:Duplex Crimée
Rénové
Terrasse/Balcon
:Terrasse
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",19,4.700480365792417,5,1,1,1,Terrasse,Unknown,1,0,0,0,14.247292974389811,0
